quantity,band,network,aqvar,r,ci_lo,ci_hi,p,n,q4,level,cond_conn
auc_cc,alpha,Vis,detail,-0.0147040966055545,-0.337122401463112,0.310801232534673,0.931167345727331,39,0.953878744403607,network,open_aec
auc_cc,alpha,Vis,communication,-0.0808394495634602,-0.394529673978266,0.249726395051522,0.634338281850324,39,0.906043098197496,network,open_aec
auc_cc,alpha,Vis,imagination,-0.275835784621873,-0.550644999754388,0.0529184583977038,0.0984345250160009,39,0.800598518937023,network,open_aec
auc_cc,alpha,SomMot,total,-0.109549342237988,-0.418711014677182,0.222368520896025,0.518643086194913,39,0.902137002790204,network,open_aec
auc_cc,alpha,SomMot,social,-0.0645190663078141,-0.38058712386365,0.265046451512792,0.704405815719005,39,0.906043098197496,network,open_aec
auc_cc,alpha,SomMot,switching,-0.0422303884457252,-0.3613108463939,0.285703609150196,0.804001825311031,39,0.915591544898005,network,open_aec
auc_cc,alpha,SomMot,detail,0.0940139067421364,-0.237237535931938,0.405680265900145,0.579945216079417,39,0.902137002790204,network,open_aec
auc_cc,alpha,SomMot,communication,-0.111654852564346,-0.420467323528047,0.220341378805045,0.510588766462881,39,0.902137002790204,network,open_aec
auc_cc,alpha,SomMot,imagination,-0.237203659074131,-0.521171074023328,0.0940494862495124,0.157479788251465,39,0.800598518937023,network,open_aec
auc_cc,alpha,DorsAttn,total,-0.10040835131836,-0.411059157486438,0.231136129446586,0.554322894254944,39,0.902137002790204,network,open_aec
auc_cc,alpha,DorsAttn,social,-0.0724288108727609,-0.387362434403755,0.257642240786452,0.670103347398076,39,0.906043098197496,network,open_aec
auc_cc,alpha,DorsAttn,switching,0.126988295884642,-0.20549165582292,0.433188278871344,0.45387672677968,39,0.902137002790204,network,open_aec
auc_cc,alpha,DorsAttn,detail,-0.113701434705935,-0.422172262346607,0.218368219211657,0.502820265764532,39,0.902137002790204,network,open_aec
auc_cc,alpha,DorsAttn,communication,-0.066600357521577,-0.38237320721539,0.263101942008453,0.695320558698376,39,0.906043098197496,network,open_aec
auc_cc,alpha,DorsAttn,imagination,-0.206251686543388,-0.497057550736604,0.126207347114874,0.220673138796122,39,0.841407166275796,network,open_aec
auc_cc,alpha,SalVentAttn,total,-0.115436474193018,-0.423615958198126,0.216693296078763,0.496281458512954,39,0.902137002790204,network,open_aec
auc_cc,alpha,SalVentAttn,social,-0.0416613149006615,-0.36081508869818,0.286227067034603,0.806592551457766,39,0.915591544898005,network,open_aec
auc_cc,alpha,SalVentAttn,switching,0.0660929345836553,-0.263576264349502,0.381937973953029,0.697531766215411,39,0.906043098197496,network,open_aec
auc_cc,alpha,SalVentAttn,detail,-0.0548602185866914,-0.372267294744954,0.274035573563862,0.747080617806247,39,0.915591544898005,network,open_aec
auc_cc,alpha,SalVentAttn,communication,-0.105937992554146,-0.415693216784696,0.225838784561537,0.532602398728104,39,0.902137002790204,network,open_aec
auc_cc,alpha,SalVentAttn,imagination,-0.256605786570314,-0.536058853656532,0.0735327277426516,0.125251548567572,39,0.800598518937023,network,open_aec
auc_cc,alpha,Limbic,total,-0.0628112701885523,-0.379119796041483,0.266640012227223,0.711891005726604,39,0.906043098197496,network,open_aec
auc_cc,alpha,Limbic,social,0.026977629406428,-0.299666398921649,0.34796048340696,0.874066819954383,39,0.941302729181643,network,open_aec
auc_cc,alpha,Limbic,switching,-0.000149903031804625,-0.324158678356535,0.323890349497499,0.999297441059572,39,0.999297441059572,network,open_aec
auc_cc,alpha,Limbic,detail,0.12106379238715,-0.211247467069216,0.428287602126795,0.475376221813748,39,0.902137002790204,network,open_aec
auc_cc,alpha,Limbic,communication,-0.189835577900487,-0.484083455922346,0.142984091637012,0.260435551466318,39,0.841407166275796,network,open_aec
auc_cc,alpha,Limbic,imagination,-0.210118490751989,-0.500094786213295,0.122227726381293,0.211949025597517,39,0.841407166275796,network,open_aec
auc_cc,alpha,Cont,total,-0.306428745196576,-0.573509283837693,0.0195354593519584,0.0650936989142915,39,0.68348383860006,network,open_aec
auc_cc,alpha,Cont,social,-0.372392379768932,-0.621432237698941,-0.0550049966696342,0.0232224432622209,39,0.487012321541252,network,open_aec
auc_cc,alpha,Cont,switching,0.035103029551726,-0.292245562738504,0.35508868524554,0.83658926679519,39,0.924651294878894,network,open_aec
auc_cc,alpha,Cont,detail,0.138234887358479,-0.194501652508549,0.442441779878268,0.414547059995992,39,0.902137002790204,network,open_aec
auc_cc,alpha,Cont,communication,-0.434221039694042,-0.664720534751113,-0.128239609735911,0.00724719923644181,39,0.304382367930556,network,open_aec
auc_cc,alpha,Cont,imagination,-0.237715809528695,-0.521566294357055,0.0935115048179816,0.156558556796026,39,0.800598518937023,network,open_aec
auc_cc,alpha,Default,total,-0.159694007460336,-0.459920067849947,0.17329776679282,0.345109133264986,39,0.902137002790204,network,open_aec
auc_cc,alpha,Default,social,-0.134733458316459,-0.439567792176743,0.197932176098236,0.426579968427546,39,0.902137002790204,network,open_aec
auc_cc,alpha,Default,switching,0.0480495472849105,-0.280339646010779,0.36636996886267,0.777632594357926,39,0.915591544898005,network,open_aec
auc_cc,alpha,Default,detail,0.0975385331836092,-0.233877661865313,0.408647790695063,0.565756477524295,39,0.902137002790204,network,open_aec
auc_cc,alpha,Default,communication,-0.348032852163328,-0.603949298724925,-0.0270599096026732,0.0347865943958037,39,0.487012321541252,network,open_aec
auc_cc,alpha,Default,imagination,-0.145367388196469,-0.448276901829206,0.18748831922391,0.390638872743723,39,0.902137002790204,network,open_aec
auc_cc,beta,Vis,total,-0.0439393421041842,-0.362798545733557,0.28413046430325,0.796234228841388,39,0.955537126113786,network,open_aec
auc_cc,beta,Vis,social,-0.100082424316931,-0.410785515732508,0.231447752209282,0.555615951434411,39,0.955537126113786,network,open_aec
auc_cc,beta,Vis,switching,-0.128216204086193,-0.434201729427386,0.204295826094592,0.44948737264416,39,0.955537126113786,network,open_aec
auc_cc,beta,Vis,detail,0.260197743253877,-0.0697035115434018,0.538796120841605,0.119868656749874,39,0.955537126113786,network,open_aec
auc_cc,beta,Vis,communication,-0.175303683447765,-0.472489526843291,0.157677334030092,0.299365353539293,39,0.955537126113786,network,open_aec
